Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL
*PFN - Partido da Fake News* https://t.co/OOgTu0ZF8V,2020-12-11 16:06:09,gersonchiarell,Twitter for Android,1337428469148487680,https://twitter.com/statuses/1337428469148487680
"J'ai le regret de vous annoncer que je quitte la @EsportUnion_.
J'ai passé un super moment chez la Union ! J'espère que vous allez continuer comme ça !
Je continuerais tout de même à regarder les news de la team.
Bonne continuation.",2020-12-11 16:05:50,Zedak974,Twitter Web App,1337428386956914694,https://twitter.com/statuses/1337428386956914694
"IDEC AGRO & Factory a remis les clés d’une opération pour BCF Life Sciences à Pleucadeuc (56), comportant une unité de séchage d'acides aminés (28 mètres de haut), une salle de conditionnement et un espace de stockage de produits finis.

Lire l'actualité : https://t.co/9bmg8d91cB https://t.co/4urLoBixZp",2020-12-11 16:05:40,groupeidec,Twitter Web App,1337428345018048512,https://twitter.com/statuses/1337428345018048512
Bac Nord n’ira pas directement sur Netflix -  https://t.co/sCV6FbYQjj https://t.co/fSwnVyBrkf,2020-12-11 16:05:38,PremiereFR,Zapier.com,1337428336327467010,https://twitter.com/statuses/1337428336327467010
#Covid19:  l'#Azerbaïdjan confirme 4 381 nouveaux cas en une journée  https://t.co/jXnXEKBqMj,2020-12-11 16:05:05,FrVision,Twitter Web App,1337428198968135680,https://twitter.com/statuses/1337428198968135680
The Falcon and the Winter Soldier : Les deux amis de Captain America font équipe dans le trailer et en mars 2021 sur Disney+ https://t.co/w9Sbr5nmnH,2020-12-11 16:05:04,CaroleC,Buffer,1337428194455130118,https://twitter.com/statuses/1337428194455130118
"Des cartes interactives liées aux essais du FiBL. #agri

--> https://t.co/Cr2Gd2U3zC https://t.co/PMO7Cgc3l6",2020-12-11 16:05:02,AgriHebdo,Twitter Web App,1337428185366089728,https://twitter.com/statuses/1337428185366089728
"The Game Awards : Century Age of Ashes s'annonce, comme un air de Panzer Dragoon multijoueur https://t.co/SZQkrHaH6K",2020-12-11 16:05:00,GamepushFr,Gamepush2,1337428179443720193,https://twitter.com/statuses/1337428179443720193
PS5 : Double meilleur lancement de l'histoire aux États-Unis selon NPD https://t.co/7UNOyBTwQX,2020-12-11 16:05:00,GamepushFr,Gamepush2,1337428176474083331,https://twitter.com/statuses/1337428176474083331
"La marge de manoeuvre est de plus en plus mince dans les hôpitaux du Québec.

https://t.co/RgBzjxMYLb https://t.co/HCKBvqde4p",2020-12-11 16:04:55,infocovid_19,Twitter for Android,1337428155188060160,https://twitter.com/statuses/1337428155188060160
Maxime Chevtchenko:   «La #victoire de l'#Azerbaïdjan va changer l'histoire de l'humanité»  https://t.co/z1ozJKCpPj,2020-12-11 16:04:49,FrVision,Twitter Web App,1337428132865986560,https://twitter.com/statuses/1337428132865986560
"@20Minutes 20 minutes la pollution en continu
Le roi autoproclamé de l'anti fake news au service de la dictature de la vérité unique.
Des arguments miteux et pitoyables à chaque article pour tenter d'imposer l'idéologie d'une caste dominante à l'aide de miss tête à claques en vidéo",2020-12-11 16:04:33,999Lardon,Twitter Web App,1337428063894851586,https://twitter.com/statuses/1337428063894851586
"Le 8 décembre, le Conseil fédéral menaçait de prendre des mesures au niveau national. Après concertation, il applique avec un mécanisme d'exception en fonction de la situation épidémique. Mes explications sur @heidi_news 

https://t.co/lmDJBud7Et",2020-12-11 16:04:19,kendette,Twitter Web App,1337428006768422921,https://twitter.com/statuses/1337428006768422921
"Le gouvernement doit mettre en place des tests rapides dans nos aéroports et réduire les restrictions de quarantaine pour permettre aux transporteurs de récupération de l'industrie - l'allègement du loyer n'est pas suffisant
https://t.co/gHqks82Mp8",2020-12-11 16:04:09,voyageons_ca,Twitter Web App,1337427965542592512,https://twitter.com/statuses/1337427965542592512
"#Covid_19: Une personne vaccinée peut-elle toujours transmettre le virus ? Autrement dit, le vaccin sera-t-il efficace contre l’infection ou uniquement contre la survenue de formes sévères de la maladie ? Les scientifiques restent partagés sur la question
https://t.co/5Otk0NPJx3 https://t.co/i1BJqT0XIz",2020-12-11 16:04:09,mediacongo,Twitter Web App,1337427962178785284,https://twitter.com/statuses/1337427962178785284
"@CNEWS ah bon le masque protège des virus, j’ai une boîte de masque et où c’est marqué.
FAKE NEWS",2020-12-11 16:03:56,Chef_de_moi2249,Twitter for iPhone,1337427909703774208,https://twitter.com/statuses/1337427909703774208
Mila a été exclue de son lycée militaire - Elle https://t.co/ZqYPr5pB1m via @ELLEfrance,2020-12-11 16:03:45,MireilleLady,Twitter for Android,1337427864061435912,https://twitter.com/statuses/1337427864061435912
"@SAbdelhamid Je suis français aux Canada et un peu en décalage avec l'actualité française, du coup. Il se passe quoi chez telefoot ?!",2020-12-11 16:03:43,slimkiki360,Twitter for Android,1337427853760196609,https://twitter.com/statuses/1337427853760196609
Argentina abortion legalisation bill passes key vote https://t.co/jH7KnZnuob,2020-12-11 16:03:38,afberendsen,Twitter for iPhone,1337427835565248515,https://twitter.com/statuses/1337427835565248515
"WHEEL, nouvel album en mars 2021 ! Clip vidéo en ligne ! https://t.co/QeMZ8rzusg https://t.co/nF7yYiLWKN",2020-12-11 16:03:12,AmongTheLivingF,Blog2Social APP,1337427723032137730,https://twitter.com/statuses/1337427723032137730
"Live action of ""journalist""  @HARRISFAULKNER on Faux news https://t.co/KES1uaVhEE https://t.co/NIo0ai307d",2020-12-11 16:03:02,luvsm2,Twitter for Android,1337427681659346946,https://twitter.com/statuses/1337427681659346946
"Exceptionnellement, nous avons décidé de mettre cet article à disposition gratuitement, tant ces informations sont utiles pour comprendre l'épidémie https://t.co/NOdHFNSqJ6",2020-12-11 16:03:00,heidi_news,Buffer,1337427676332699650,https://twitter.com/statuses/1337427676332699650
"l'Italie met en place des mesures drastiques pour les fêtes de fin d'année 
https://t.co/a27gGeHY50 https://t.co/8c27Wdm3Jk",2020-12-11 16:02:44,ActuSuisse,ActuSuisse,1337427606665355264,https://twitter.com/statuses/1337427606665355264
Pas d'accord entre Anderlecht et Luc Nilis https://t.co/5ks6LozfyM https://t.co/6gG9qni92E,2020-12-11 16:02:38,sportfootmag,Echobox,1337427580434210816,https://twitter.com/statuses/1337427580434210816
"Des journalistes avouent leur « honte » de travailler pour Cnews
Qu'ils Démissionne !!!!!!!!!! https://t.co/AMZ7Xp993X via @alNas.fr",2020-12-11 16:02:25,Biehler34252206,Twitter for Android,1337427527581773824,https://twitter.com/statuses/1337427527581773824
l'Italie met en place des mesures drastiques pour les fêtes de fin d'année - https://t.co/wPLOHKCwK8 https://t.co/3ux6KbgIu4,2020-12-11 16:02:20,IkanNews,IkanNews,1337427507906289664,https://twitter.com/statuses/1337427507906289664
"via @PerilOfAfrica Déchéance des membres du bureau de l’Assemblée nationale : « Le FCC a perdu une bataille importante »: « Le FCC a perdu une bataille importante », reconnait Néhémie Mwilanya, coordonnateur du Front commun pour le Congo (FCC) sur le https://t.co/COX6GxB2yi https://t.co/5gE4iHzLSY",2020-12-11 16:02:02,mlnangalama,dlvr.it,1337427433050439680,https://twitter.com/statuses/1337427433050439680
"Carl Pei, l’ex-cofondateur de OnePlus, s’apprêterait à se lancer dans l’audio https://t.co/7alDFQ10mJ #News https://t.co/IAKZLGlWdm",2020-12-11 16:02:02,JournalDuGeek,JournalduGeekv10,1337427432698163201,https://twitter.com/statuses/1337427432698163201
Le fabuleux destin de Letizia: de journaliste à reine d’Espagne https://t.co/UGlTW87ZmM,2020-12-11 16:01:53,ngoyodile,Twitter Web App,1337427395704446977,https://twitter.com/statuses/1337427395704446977
Fake news ! Affaire Michel Zecler : la vidéo intégrale avec commentaires https://t.co/uKafMpoh7R via @FacebookWatch,2020-12-11 16:01:48,tabbye92,Twitter Web App,1337427374653255683,https://twitter.com/statuses/1337427374653255683
[#LymphomedeHodgkin : une stratégie thérapeutique associée à une meilleure préservation de la fertilité] Les résultats à long terme d’un essai du LYSA montre qu’un traitement guidé par la TEP permet une meilleure récupération des fonctions de reproduction! https://t.co/ex8TKtTSkb,2020-12-11 16:01:41,LymphomeEspoir,Twitter for iPhone,1337427343749558277,https://twitter.com/statuses/1337427343749558277
"@NdalaRdc Ok d’accord je n’entrerai pas dans cette polémique là mpangi mais maintenant toi qui suit l’actualité , tu peux me faire part de tes fameuses preuves qui circulent ou pas ? C’est tout ce que je te demande ndeko",2020-12-11 16:01:38,KalomboTheGiant,Twitter for iPhone,1337427331498061824,https://twitter.com/statuses/1337427331498061824
Boycottée par les politiques : retour sur la visite éclair de Florence Parly en #Guyane - https://t.co/xy6OGiR9Et,2020-12-11 16:01:34,franceguyane,Twitter for Android,1337427314351558657,https://twitter.com/statuses/1337427314351558657
UEFA C1-C2 : Nombreux Africains aux prochains tours    https://t.co/TibMkV2jGY https://t.co/1XnrtVn7a8,2020-12-11 16:01:33,fibladifr,dlvr.it,1337427308198600704,https://twitter.com/statuses/1337427308198600704
Yonne : l’hôpital de Sens recrute des soignants dans un clip (vidéo) https://t.co/strbTEicsw,2020-12-11 16:01:32,Vibrationradio,dlvr.it,1337427306734751747,https://twitter.com/statuses/1337427306734751747
App Store : Cydia porte plainte contre Apple https://t.co/QqnoeMtMYG,2020-12-11 16:01:32,Yann_StL,dlvr.it,1337427305216397313,https://twitter.com/statuses/1337427305216397313
Un peu de bonheur dans cette actualité football de brutes https://t.co/dsDvZowAvc,2020-12-11 16:01:20,EnzoDjebali,Twitter for iPhone,1337427253270097921,https://twitter.com/statuses/1337427253270097921
Le Jura parmi les exceptions https://t.co/xEkcEJe3PR,2020-12-11 16:01:07,radiorfj,IFTTT,1337427202384809984,https://twitter.com/statuses/1337427202384809984
Le plus grand chantier du Jura est à mi-parcours https://t.co/l5gwo8Nls6,2020-12-11 16:01:07,radiorfj,IFTTT,1337427200363155463,https://twitter.com/statuses/1337427200363155463
"Val-de-Marne : le métro à Val-de-Fontenay, c’est pour bientôt https://t.co/bEY3s796JO",2020-12-11 16:01:03,RadioLatina,dlvr.it,1337427183791304706,https://twitter.com/statuses/1337427183791304706
Leetchi : l’UFC-Que Choisir porte plainte pour retard de versement https://t.co/8J9zb8eD5i,2020-12-11 16:01:03,voltageofficiel,dlvr.it,1337427183275450369,https://twitter.com/statuses/1337427183275450369
"Covid-19: Au Royaume-Uni, des milliers d'ados testés avant Noël 
https://t.co/cbpJmcm1hq",2020-12-11 16:00:58,ActuSuisse,ActuSuisse,1337427163994329088,https://twitter.com/statuses/1337427163994329088
Une touriste de 38 ans meurt après une attaque de requin à Saint-Martin https://t.co/g6zy1jsfYJ via @Yahoo,2020-12-11 16:00:49,VitalKwalu,Twitter Web App,1337427126715355139,https://twitter.com/statuses/1337427126715355139
"Plutôt adepte de l’écriture à l’ordinateur ou au stylo ? Ces deux méthodes ont des effets différents sur notre cerveau. 
https://t.co/0H9jxwxUQJ https://t.co/a3HROHdPUX",2020-12-11 16:00:49,Mutuelle_MCF,Hootsuite Inc.,1337427123317972994,https://twitter.com/statuses/1337427123317972994
"Tandem Solar Cells Provide Stable Performance, Deliver Maximum Efficiency https://t.co/h214Szevl8 https://t.co/KHU5Xv6iRP",2020-12-11 16:00:48,azom,Buffer,1337427121145319425,https://twitter.com/statuses/1337427121145319425
"ASSE, OM, OL, Rc Lens, PSG : Mediapro et ""ses méthodes de voyou"", un député est en colère #ASSE https://t.co/IZwjvVkOQd",2020-12-11 16:00:23,ButASSE,Mashup Web,1337427015272689668,https://twitter.com/statuses/1337427015272689668
"Jean-Louis Gasset : ""Huit questions sur dix sont sur Ben Arfa"" #Girondins https://t.co/4dO7cxJxa2",2020-12-11 16:00:20,webgirondins,Mashup Web,1337427002471624704,https://twitter.com/statuses/1337427002471624704
Nous avons réunis les meilleurs articles de l’actualité littéraire pour vous ! https://t.co/tAKvwnYwky https://t.co/fM2CR7P4I5,2020-12-11 16:00:17,livresCAbooks,Buffer,1337426991310663688,https://twitter.com/statuses/1337426991310663688
miHoYo esquisse la mise à jour majeure 1.2 « Craie et Dragon » de Genshin Impact https://t.co/XMJEkAxUgZ,2020-12-11 16:00:05,JeuxOnLine,JeuxOnLine,1337426941490696193,https://twitter.com/statuses/1337426941490696193
"A6 Nord/Wiler b. Seedorf: Trois blessés suite à un accident de la circulation
https://t.co/cnwsFeiQWg",2020-12-11 16:00:02,PoliceBerne,Swat.io,1337426927364284419,https://twitter.com/statuses/1337426927364284419
"C'est le rush de fin d'année pour les équipes de La Poste en Auvergne. Cette année 2020 pourrait battre tous les records ! @RCFHauteLoire 

https://t.co/w7rvpQXH8u",2020-12-11 16:00:01,Cedric_Bonnefoy,TweetDeck,1337426923769704451,https://twitter.com/statuses/1337426923769704451
"Il s'agissait de l'une des étoiles rapides observées par le télescope Hubble.

Ces jeunes étoiles se déplacent si vite dans le milieu interstellaire qu'elles créent une immense onde de choc (~100 fois la taille du Système solaire) sur leur passage.

https://t.co/3XFDkjqH2Y https://t.co/VJ6dzbO2vR",2020-12-11 16:00:00,PlanetariumVV,TweetDeck,1337426920766574593,https://twitter.com/statuses/1337426920766574593
"""Kenji Tsuruta crée une lecture toujours envoutante, mais aussi poignante tant elle est teintée à chaque chapitre de la mélodie des adieux."" @ki_oon_Editions 
https://t.co/ShCze7SXoe",2020-12-11 16:00:00,manga_news_girl,Twitter Web App,1337426919076360194,https://twitter.com/statuses/1337426919076360194
"Fumage artisanal du Sichon : L’entreprise employant une quinzaine de personnes a mis en place la livraison, et s’active pour la fin d’année, période importante pour elle.
https://t.co/LCcqPmtZcb https://t.co/TgPObz7tlN",2020-12-11 15:59:58,VichyCoDev,Twitter Web App,1337426912600346624,https://twitter.com/statuses/1337426912600346624
"@JeanBaptistMala Ah ah c’est le compilateur de news de vrais journaux et revues lié au navigateur Edge. La source est toujours indiquée en grand.
Ça me permet de voir des news hors algorithme personnalisé que je ne verrais jamais sinon.",2020-12-11 15:59:34,psebf,Twitter for iPhone,1337426812352294915,https://twitter.com/statuses/1337426812352294915
"ça me fait penser à Indila !

Original, et bien pensé!
La Zarra : quand PNL rencontre Édith Piaf ! - https://t.co/KImjzaTX82 via @aficiaoff",2020-12-11 15:59:33,MathieuMartin65,Twitter Web App,1337426806517927936,https://twitter.com/statuses/1337426806517927936
"@KalomboTheGiant Ça confirme mes dire, tu ne suis pas l’actualité congolaise. Pour ton infos, le conseil des sages de l’assemblée nationale a été saisi pour des faits corruptions liées à ça. Maintenant vas faire des recherches.",2020-12-11 15:59:18,NdalaRdc,Twitter for iPhone,1337426745478221825,https://twitter.com/statuses/1337426745478221825
84% des infidèles justifient leur tromperie par cette raison étonnante https://t.co/NkniZujJhB,2020-12-11 15:59:02,Nana_21_eme,dlvr.it,1337426675382976515,https://twitter.com/statuses/1337426675382976515
"@dhont5 Vous pouvez pas sourcé en disant ""Faites vos recherches sur Google"". Même vous je suis sûr vous êtes d'accord c'est truffé de fake news. Donc si vous voulez partager une source il faut le lien. Laissez les gens faire leurs propres recherche ils tomberont sur n'importe quoi",2020-12-11 15:58:55,bastien_bra,Twitter for Android,1337426647352565760,https://twitter.com/statuses/1337426647352565760
@solenekfr Jveux des news,2020-12-11 15:58:42,peakypolux,Twitter for Android,1337426593053085699,https://twitter.com/statuses/1337426593053085699
Un accord de l'UE sur la suppression dans l'heure de la propagande terroriste en ligne https://t.co/HdhddQSLbL https://t.co/dZx1VhH0hR,2020-12-11 15:58:26,datanews_fr,Echobox,1337426526711783424,https://twitter.com/statuses/1337426526711783424
